binary-trees ; 32.498533000000001891 ;  ;  ;  ;  888.547 
binary-trees ; 34.805115000000000691 ;  ;  ;  ;  927.303 
binary-trees ; 32.458129999999997040 ;  ;  ;  ;  917.482 
binary-trees ; 36.264986000000000388 ;  ;  ;  ;  981.6 
binary-trees ; 35.907704999999999984 ;  ;  ;  ;  980.001 
binary-trees ; 34.754931999999996606 ;  ;  ;  ;  884.542 
binary-trees ; 35.988709000000000060 ;  ;  ;  ;  967.249 
binary-trees ; 34.554761999999996647 ;  ;  ;  ;  872.155 
binary-trees ; 37.970875999999996964 ;  ;  ;  ;  964.384 
binary-trees ; 35.540444000000000813 ;  ;  ;  ;  997.268 
fannkuch-redux ; 105.415583999999995513 ;  ;  ;  ;  2240.32 
fannkuch-redux ; 106.689489999999992165 ;  ;  ;  ;  2214.48 
fannkuch-redux ; 105.450249999999996930 ;  ;  ;  ;  2203.64 
fannkuch-redux ; 106.334406000000001313 ;  ;  ;  ;  2219.57 
fannkuch-redux ; 106.501785999999995624 ;  ;  ;  ;  2243.92 
fannkuch-redux ; 106.150469999999998549 ;  ;  ;  ;  2193.55 
fannkuch-redux ; 107.258932999999998970 ;  ;  ;  ;  2255.83 
fannkuch-redux ; 105.805075999999999681 ;  ;  ;  ;  2203.97 
fannkuch-redux ; 105.923079999999998790 ;  ;  ;  ;  2200.21 
fannkuch-redux ; 110.377119999999990796 ;  ;  ;  ;  2304.97 
fasta ; 21.246062999999999477 ;  ;  ;  ;  697.757 
fasta ; 22.111343999999998999 ;  ;  ;  ;  703.166 
fasta ; 21.074929999999998387 ;  ;  ;  ;  698.13 
fasta ; 20.682403000000000759 ;  ;  ;  ;  703.348 
fasta ; 20.715007999999997423 ;  ;  ;  ;  699 
fasta ; 20.752955000000000041 ;  ;  ;  ;  698.894 
fasta ; 22.201229999999998910 ;  ;  ;  ;  702.735 
fasta ; 21.416692999999998648 ;  ;  ;  ;  698.904 
fasta ; 20.494820000000000704 ;  ;  ;  ;  705.419 
fasta ; 21.230591000000000435 ;  ;  ;  ;  705.502 
k-nucleotide ; 47.012765999999999167 ;  ;  ;  ;  1448.4 
k-nucleotide ; 46.289643999999995572 ;  ;  ;  ;  1346.68 
k-nucleotide ; 46.588242999999998517 ;  ;  ;  ;  1349.73 
k-nucleotide ; 46.111612999999998408 ;  ;  ;  ;  1348.88 
k-nucleotide ; 46.456322000000000116 ;  ;  ;  ;  1357.81 
k-nucleotide ; 46.613861999999997465 ;  ;  ;  ;  1346.39 
k-nucleotide ; 46.914443999999996038 ;  ;  ;  ;  1366.16 
k-nucleotide ; 46.413111999999998147 ;  ;  ;  ;  1359.71 
k-nucleotide ; 45.487469999999994741 ;  ;  ;  ;  1345.12 
k-nucleotide ; 46.619461000000001150 ;  ;  ;  ;  1346.71 
mandelbrot ; 9.808299999999999130 ;  ;  ;  ;  165.699 
mandelbrot ; 10.284928999999999988 ;  ;  ;  ;  169.727 
mandelbrot ; 10.399578999999999240 ;  ;  ;  ;  172.575 
mandelbrot ; 10.343612000000000251 ;  ;  ;  ;  168.719 
mandelbrot ; 10.325118999999999048 ;  ;  ;  ;  169.295 
mandelbrot ; 10.144617000000000218 ;  ;  ;  ;  166.966 
mandelbrot ; 10.301270999999999844 ;  ;  ;  ;  167.912 
mandelbrot ; 10.443170000000000286 ;  ;  ;  ;  170.271 
mandelbrot ; 10.251574999999998994 ;  ;  ;  ;  170.393 
mandelbrot ; 10.344420999999998756 ;  ;  ;  ;  168.004 
n-body ; 25.015826999999998037 ;  ;  ;  ;  1728.86 
n-body ; 25.170496999999997456 ;  ;  ;  ;  1734.98 
n-body ; 24.421175999999999107 ;  ;  ;  ;  1733.59 
n-body ; 25.731427000000000049 ;  ;  ;  ;  1734.45 
n-body ; 24.905618000000000478 ;  ;  ;  ;  1732.23 
n-body ; 24.238110999999999962 ;  ;  ;  ;  1733.23 
n-body ; 24.539395999999999987 ;  ;  ;  ;  1732.28 
n-body ; 24.600548999999997335 ;  ;  ;  ;  1733.62 
n-body ; 25.315310999999997676 ;  ;  ;  ;  1732.56 
n-body ; 24.998355999999997579 ;  ;  ;  ;  1733.87 
pidigits ; 7.609316999999999886 ;  ;  ;  ;  486.498 
pidigits ; 7.825736999999999277 ;  ;  ;  ;  489.544 
pidigits ; 7.774163999999999852 ;  ;  ;  ;  489.938 
pidigits ; 7.493600999999999956 ;  ;  ;  ;  491.331 
pidigits ; 7.355056999999999512 ;  ;  ;  ;  490.815 
pidigits ; 7.040071999999999441 ;  ;  ;  ;  489.663 
pidigits ; 7.541265999999999359 ;  ;  ;  ;  490.391 
pidigits ; 7.273457999999999757 ;  ;  ;  ;  489.44 
pidigits ; 7.153743999999999659 ;  ;  ;  ;  491.697 
pidigits ; 7.105680999999999692 ;  ;  ;  ;  489.838 
regex-redux ; 141.011124999999992724 ;  ;  ;  ;  6569.48 
regex-redux ; 140.895010999999982459 ;  ;  ;  ;  6602.62 
regex-redux ; 139.065881999999987784 ;  ;  ;  ;  6532.37 
regex-redux ; 137.566540000000003374 ;  ;  ;  ;  6432.73 
regex-redux ; 132.669423999999992247 ;  ;  ;  ;  6364.31 
regex-redux ; 143.326190999999994347 ;  ;  ;  ;  6639.02 
regex-redux ; 136.522464999999982638 ;  ;  ;  ;  6416.49 
regex-redux ; 139.107338999999996076 ;  ;  ;  ;  6514.76 
regex-redux ; 139.353037999999997965 ;  ;  ;  ;  6590.69 
regex-redux ; 134.531082999999995309 ;  ;  ;  ;  6391.73 
reverse-complement ; 6.402988999999999820 ;  ;  ;  ;  347.158 
reverse-complement ; 5.602752999999999872 ;  ;  ;  ;  293.273 
reverse-complement ; 5.145653999999999506 ;  ;  ;  ;  291.883 
reverse-complement ; 6.188339999999999286 ;  ;  ;  ;  292.483 
reverse-complement ; 5.871064999999999756 ;  ;  ;  ;  292.184 
reverse-complement ; 5.563555000000000028 ;  ;  ;  ;  292.456 
reverse-complement ; 5.244708000000000148 ;  ;  ;  ;  292.791 
reverse-complement ; 5.969341000000000008 ;  ;  ;  ;  292.015 
reverse-complement ; 5.195181999999999967 ;  ;  ;  ;  291.113 
reverse-complement ; 5.072475999999999985 ;  ;  ;  ;  293.514 
spectral-norm ; 6.958425999999999334 ;  ;  ;  ;  131.751 
spectral-norm ; 4.609884000000000093 ;  ;  ;  ;  90.836 
spectral-norm ; 7.542105999999999533 ;  ;  ;  ;  147.101 
spectral-norm ; 7.066116999999999315 ;  ;  ;  ;  122.192 
spectral-norm ; 4.572608999999999924 ;  ;  ;  ;  91.373 
spectral-norm ; 6.985310999999999382 ;  ;  ;  ;  139.214 
spectral-norm ; 6.751985999999999599 ;  ;  ;  ;  133.375 
spectral-norm ; 8.559569999999999013 ;  ;  ;  ;  149.236 
spectral-norm ; 5.080746999999999680 ;  ;  ;  ;  93.794 
spectral-norm ; 5.354656999999999556 ;  ;  ;  ;  94.289 
